Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
77,901,Buy,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
74,700,Buy,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
34,-740,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
40,-800,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
53,-940,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
44,-977,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
48,-1234,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
41,-1283,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
59,-1765,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
28,-2051,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
62,-2800,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
8,-6311,Sell,DDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:40.025818
58,7095,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
17,6785,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
60,4240,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
34,3822,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
35,3212,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
39,3091,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
74,2953,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
42,1900,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
68,1694,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
41,1500,Buy,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
19,-1535,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
44,-1555,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
38,-1765,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
25,-1890,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
6,-1961,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
87,-2236,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
45,-2243,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
33,-3115,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
49,-6585,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
20,-13723,Sell,DHEL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:41.841318
33,7519,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
38,3295,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
41,2810,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
14,1951,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
58,1202,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
34,1184,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
37,1000,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
46,702,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
74,575,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
36,535,Buy,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
64,-675,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
13,-857,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
47,-1300,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
8,-1307,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
51,-1389,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
6,-1434,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
21,-1906,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
39,-2479,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
57,-3265,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
49,-5908,Sell,DHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:43.673603
38,220,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
7,200,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
58,171,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
1,157,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
34,118,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
26,80,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
33,80,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
52,75,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
10,71,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
21,59,Buy,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
14,-19,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
66,-20,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
43,-22,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
45,-27,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
13,-40,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
77,-50,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
67,-50,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
47,-182,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
75,-280,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
63,-764,Sell,DLBS,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:45.442461
1,9955,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
48,6140,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
95,4918,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
17,4746,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
87,3677,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
61,3200,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
35,3154,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
50,2950,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
6,2325,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
36,2325,Buy,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
77,-2260,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
52,-2397,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
14,-3707,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
19,-4275,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
38,-5272,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
45,-5320,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
82,-6321,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
42,-6995,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
41,-7021,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
22,-9915,Sell,DOLTI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:47.216942
49,9007,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
16,6937,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
17,5936,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
74,4068,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
67,3634,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
45,3604,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
65,3126,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
21,2419,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
52,2188,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
20,1972,Buy,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
59,-1873,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
41,-2465,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
6,-2634,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
18,-2668,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
1,-3100,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
32,-3427,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
58,-3668,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
43,-5362,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
25,-7107,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
3,-14176,Sell,DORDI,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:49.030202
92,50432,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
6,10360,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
4,6446,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
50,6295,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
52,5976,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
83,5019,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
45,3792,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
76,3500,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
38,2464,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
54,2010,Buy,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
36,-1802,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
62,-1997,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
1,-2485,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
58,-2566,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
41,-2581,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
32,-5741,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
44,-10308,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
42,-14841,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
34,-23480,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
39,-31049,Sell,EBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:50.810093
38,120,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
1,81,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
58,55,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
57,50,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
41,25,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
49,25,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
67,25,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
45,-15,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
32,-25,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
19,-81,Buy,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
58,55,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
57,50,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
41,25,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
49,25,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
67,25,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
45,-15,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
32,-25,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
19,-81,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
43,-95,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
13,-165,Sell,EBLD85,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:52.565814
49,4975,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
68,600,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
42,100,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
22,30,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
4,25,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
7,-5,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
58,-25,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
57,-25,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
13,-60,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
5,-75,Buy,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
42,100,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
22,30,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
4,25,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
7,-5,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
58,-25,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
57,-25,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
13,-60,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
5,-75,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
35,-540,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
53,-5000,Sell,EBLD86,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:54.364592
94,14520,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
14,4015,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
4,225,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
43,60,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
41,-25,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
13,-25,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
48,-25,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
28,-100,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
42,-225,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
6,-18420,Buy,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
94,14520,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
14,4015,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
4,225,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
43,60,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
41,-25,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
13,-25,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
48,-25,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
28,-100,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
42,-225,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
6,-18420,Sell,EBLD91,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:56.128185
62,160,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
97,100,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
92,90,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
36,20,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
45,10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
75,-10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
54,-10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
11,-10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
64,-10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
1,-10,Buy,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
40,-10,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
38,-10,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
59,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
35,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
94,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
57,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
49,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
25,-20,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
7,-30,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
58,-100,Sell,ECL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:57.965213
25,4730,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
58,2562,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
32,1732,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
53,1300,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
60,1118,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
92,781,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
14,659,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
44,500,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
59,500,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
97,500,Buy,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
13,-529,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
33,-650,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
56,-715,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
45,-730,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
67,-860,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
39,-1072,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
36,-1075,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
71,-2000,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
49,-2757,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
42,-3664,Sell,EDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:58:59.733881
45,11030,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
47,4176,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
38,4050,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
11,3100,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
57,1914,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
59,1836,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
16,1760,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
26,1694,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
74,1693,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
1,1165,Buy,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
87,-1290,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
14,-1512,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
17,-1561,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
3,-1724,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
63,-2054,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
36,-2251,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
91,-3850,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
56,-6375,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
34,-8736,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
53,-10805,Sell,EHPL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:01.530783
4,1145,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
48,620,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
44,299,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
71,260,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
16,200,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
56,100,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
57,90,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
51,80,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
6,80,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
11,50,Buy,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
32,-108,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
67,-110,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
29,-120,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
49,-135,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
101,-149,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
42,-186,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
45,-210,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
14,-215,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
60,-224,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
63,-772,Sell,ENL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:03.307180
58,10051,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
7,2992,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
57,2546,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
29,2503,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
86,2300,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
69,1750,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
36,1674,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
5,1460,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
41,1205,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
71,1000,Buy,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
48,-1211,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
96,-1536,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
91,-2010,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
56,-2188,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
49,-2355,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
33,-2496,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
77,-4707,Sell,FMDBL,July 15th 2026 - July 22nd 2026,2026-07-22 19:59:05.157644
