"company_id","company_name","stock_symbol","sector_id","sector_name","rnk_name","rnk_symbol"
90,"Norvic International Hospital and Medical College Limited","NORVIC",0,"Others",1,1
570,"NRN Infrastructure and Development Limited","NRN",0,"Investment",1,1
110,"Numbur Himalaya Hydropower Limited","NHHL",0,"Hydro Power",1,1
726,"Nyadi Hydropower Limited","NYADI",0,"Hydro Power",1,1
999,"Om Megashree Pharmaceuticals Limited","OMPL",0,"Manufacturing and Processing",1,1
154,"Orbit Energy Limited","ORBIT",0,"Hydro Power",1,1
23,"Orchid Holdings Limited","ORCHID",0,"Hotels and Tourism",1,1
146,"Oriental Hotels Limited","OHL",0,"Hotels and Tourism",1,1
1000,"Palpa Cement Industries Limited","PCIL",0,"Manufacturing and Processing",1,1
174,"Pan Himalaya Energy Limited","PAN",0,"Hydro Power",1,1
168,"Panchakanya Mai Hydropower Ltd","PMHPL",0,"Hydro Power",1,1
169,"Panchthar Power Company Limited","PPCL",0,"Hydro Power",1,1
61,"Parbat Paiyu Khola Hydropower Company Limited","PARBAT",0,"Hydro Power",1,1
17,"Pashupati Renewables Limited","PRL",0,"Hydro Power",1,1
271,"Pashupati Ventures Limited","PVL",0,"Others",1,1
291,"Peoples Energy Limited","PEL",0,"Hydro Power",1,1
793,"Peoples Hydropower Company Limited","PHCL",0,"Hydro Power",1,1
769,"Peoples Power Limited","PPL",0,"Hydro Power",1,1
259,"PhediKhola Hydropwer company limited","PKCL",0,"Hydro Power",1,1
133,"Pokhara Finance Limited Promoter Share","PFLPO",0,"Finance",1,1
132,"Pokhara Finance Ltd.","PFL",0,"Finance",1,1
41,"Prabhu Bank Limited","PRVU",0,"Commercial Banks",1,1
42,"Prabhu Bank Limited Promoter Share","PRVUPO",0,"Commercial Banks",1,1
199,"Prabhu Helicopter Limited","PHL",0,"Others",1,1
214,"Prabhu Insurance Limited Promoter Share","PRINPO",0,"Non Life Insurance",1,1
213,"Prabhu Insurance Ltd.","PRIN",0,"Non Life Insurance",1,1
926,"Prabhu Mahalaxmi Life Insurance Company Limited- Promoter Share","PMLIP",0,"Life Insurance",1,1
886,"Prabhu Mahalaxmi Life Insurance Limited","PMLI",0,"Life Insurance",1,1
198,"Prabhu Money Transfer Private Limited","PMTPL",0,"Others",1,1
698,"Prabhu Select Fund","PSF",0,"Mutual Fund",1,1
842,"Prabhu Smart Fund","PRSF",0,"Mutual Fund",1,1
1040,"Prabhu Systematic Investment Scheme","PSIS",0,"Mutual Fund",1,1
43,"Prime Commercial Bank Limited","PCBL",0,"Commercial Banks",1,1
44,"Prime Commercial Bank Limited Promoter Share","PCBLP",0,"Commercial Banks",1,1
134,"Progressive Finance Limited","PROFL",0,"Finance",1,1
135,"Progressive Finance Limited Promoter Share","PROFLP",0,"Finance",1,1
86,"Protective Micro Insurance Limited","PMIL",0,NULL,1,1
1020,"Pure Energy Limited","PURE",0,"Others",1,1
8,"Purwanchal Lube Oil Limited","PLO",0,"Manufacturing and Processing",1,1
247,"Puwakhola-1 Hydropower Limited","PUWA",0,"Hydro Power",1,1
170,"Radhi Bidyut Company Ltd","RADHI",0,"Hydro Power",1,1
157,"Raghuganga Hydropower Limited","RHL",0,"Hydro Power",1,1
65,"Rangoon Khola Hydropower Limited","RANGOON",0,"Hydro Power",1,1
762,"Rapti Hydro & General Construction Limited","RHGCL",0,"Hydro Power",1,1
194,"Rastriya Banijya Bank Limited","RBBL",0,"Commercial Banks",1,1
219,"Rastriya Beema Company Limited","RBCL",0,"Non Life Insurance",1,1
220,"Rastriya Beema Company Limited Promoter Share","RBCLPO",0,"Non Life Insurance",1,1
172,"Rasuwagadhi Hydropower Company Limited","RHPL",0,"Hydro Power",1,1
840,"Rawa Energy Development Limited","RAWA",0,"Hydro Power",1,1
1050,"RBB Focus 40","RBBF40",0,"Mutual Fund",1,1
100,"RBB Merchant Banking Limited","RBBM",0,"Investment",1,1
700,"RBB Mutual Fund 1","RMF1",0,"Mutual Fund",1,1
845,"RBB Mutual Fund 2","RMF2",0,"Mutual Fund",1,1
900,"Reliable Nepal Life Insurance Ltd Promoter Share","RNLIP",0,"Life Insurance",1,1
851,"Reliable Nepal Life Insurance Ltd.","RNLI",0,"Life Insurance",1,1
137,"Reliance Finance Limited Promoter Share","RLFLPO",0,"Finance",1,1
136,"Reliance Finance Ltd.","RLFL",0,"Finance",1,1
99,"Reliance Spinning Mills","RSM",0,"Manufacturing and Processing",1,1
856,"Reliance Spinning Mills Ltd.","RSML",0,"Manufacturing and Processing",1,1
46,"Richet Jalbidhyut Company Limited","RJCL",0,"Hydro Power",1,1
80,"Riddhi Siddhi Cement Limited","RIDDHI",0,"Manufacturing and Processing",1,1
24,"Ridge Line Energy Limited","RIDGE",0,"Hydro Power",1,1
789,"Ridi Power Company Limited","RIDI",0,"Hydro Power",1,1
750,"River Falls Power Limited","RFPL",0,"Hydro Power",1,1
288,"Royal Tulip Hotel","ROYAL",0,"Hotels and Tourism",1,1
324,"RSDC Laghubitta Bittiya Sanstha Limited Promoter Share","RSDCP",0,"Microfinance",1,1
323,"RSDC Laghubitta Bittiya Sanstha Ltd.","RSDC",0,"Microfinance",1,1
670,"Ru Ru Jalbidhyut Pariyojana Limited","RURU",0,"Hydro Power",1,1
122,"S.K. Energy Development Limited","SKEDL",0,"Hydro Power",1,1
64,"Sabha Pokhari Hydropower Limited","SABHA",0,"Hydro Power",1,1
815,"Sagarmatha Jalbidhyut Company Ltd","SMJC",0,"Hydro Power",1,1
834,"Sagarmatha Lumbini Insurance Company Limited","SALICO",0,"Non Life Insurance",1,1
877,"Sagarmatha Lumbini Insurance Company Limited Promoter Share","SALICOPO",0,"Non Life Insurance",1,1
724,"Sahas Urja Ltd.","SAHAS",0,"Hydro Power",1,1
116,"Saidi Power Company Limited","SAIDI",0,"Hydro Power",1,1
1055,"Salapa Bikas Bank Limited","SABBL",0,"Development Banks",1,1
1064,"Salapa Bikas Bank Limited - Promoter Share","SABBLP",0,"Development Banks",1,1
132,"Saleways Cash and Carry Private Limited","SCCP",0,"Others",1,1
283,"Salmanidevi Hydropwewer Limited","SHPL",0,"Hydro Power",1,1
266,"Salpa Development Bank","SDBL",0,"Development Banks",1,1
233,"Salt Trading Corporation","STC",0,"Tradings",1,1
327,"Samata Gharelu Laghubitta Bittiya Sanstha Limited","SMATA",0,"Microfinance",1,1
328,"Samata Laghubitta Bittiya Sanstha Limited Promoter Share","SMATAP",0,"Microfinance",1,1
719,"Samling Power Company Limited","SPC",0,"Hydro Power",1,1
937,"Sampada Laghubitta Bittiya Sanstha Limited","SMPDA",0,"Microfinance",1,1
941,"Sampada Laghubitta Bittiya Sasntha Limited - Promoter Share","SMPDAP",0,"Microfinance",1,1
138,"Samriddhi Finance Company Limited","SFCL",0,"Finance",1,1
139,"Samriddhi Finance Company Limited Promoter Share","SFCLP",0,"Finance",1,1
329,"Samudayik Laghubitta Bittiya Sanstha Limited","SLBSL",0,"Microfinance",1,1
330,"Samudayik Laghubitta Bittiya Sanstha Limited Promoter Share","SLBSLPO",0,"Microfinance",1,1
254,"Samyukta Urja","SUL",0,"Hydro Power",1,1
332,"Sana Kisan Bikas Bank Limited Promoter Share","SKBBLP",0,"Microfinance",1,1
331,"Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited","SKBBL",0,"Microfinance",1,1
69,"Sangay Hydropower Company Limited","SANGAY",0,"Hydro Power",1,1
971,"Sanigad Hydro Limited","SGHL",0,"Hydro Power",1,1
45,"Sanima Bank Limited","SANIMA",0,"Commercial Banks",1,1
46,"Sanima Bank Limited Promoter Share","SBBLPO",0,"Commercial Banks",1,1
118,"Sanima Capital Limited","SACL",0,"Investment",1,1
194,"Sanima Equity Fund","SAEF",0,"Mutual Fund",1,1
201,"Sanima Equity Fund II ","SAEF-2",0,"Mutual Fund",1,1
195,"Sanima Flexi Fund ","SFF",0,"Mutual Fund",1,1
826,"Sanima GIC Insurance Limited","SGIC",0,"Non Life Insurance",1,1
827,"Sanima GIC Insurance Limited- Promoter Share","SGICP",0,"Non Life Insurance",1,1
794,"Sanima Growth Fund","SAGF",0,"Mutual Fund",1,1
38,"Sanima Hydropower Limited","SHLTD",0,"Hydro Power",1,1
616,"Sanima Large Cap Fund","SLCF",0,"Mutual Fund",1,1
113,"Sanima Limited","SNMAL",0,"Hydro Power",1,1
174,"Sanima Mai Hydropower Ltd.","SHPC",0,"Hydro Power",1,1
814,"Sanima Middle Tamor Hydropower","TAMOR",0,"Hydro Power",1,1
848,"Sanima Reliance Life Insurance Limited","SRLI",0,"Life Insurance",1,1
876,"Sanima Reliance Life Insurance Limited Promoter Share","SRLIP",0,"Life Insurance",1,1
175,"Sanjen Jalavidhyut Company Limited","SJCL",0,"Hydro Power",1,1
956,"Sanvi Energy Limited","SANVI",0,"Hydro Power",1,1
155,"Sapsu Kalika Hydropower Company","SAPSU",0,"Hydro Power",1,1
95,"Saptakoshi Development Bank Limited Promoter Share","SAPDBLP",0,"Development Banks",1,1
569,"Saptakoshi Development Bank Ltd","SAPDBL",0,"Development Banks",1,1
661,"Sarbottam Cement Limited","SARBTM",0,"Manufacturing and Processing",1,1
286,"Sarbottam Paints Limited","SRPL",0,"Manufacturing and Processing",1,1
233,"Sarvottam Paints Industries Limited","SARVTM",0,"Manufacturing and Processing",1,1
79,"Sasha Engineering Hydropower Limited","SASHA",0,"Hydro Power",1,1
679,"Sayapatri Hydropower Limited","SPHL",0,"Hydro Power",1,1
1070,"SBL 8.25% Perpetual Non Cumulative Preference Share","SBLPNP",0,"Corporate Debenture",1,1
141,"Securities Board of Nepal","SEBON",0,"Others",1,1
238,"Seed Energy Limited","SEEL",0,"Hydro Power",1,1
183,"Seti Khola Hydropower Limited","SETI",0,"Hydro Power",1,1
165,"Shaileshwori Power Nepal Limited","SPNL",0,"Hydro Power",1,1
709,"Shangrila Development Bank Debenture 2087","SDBD87",0,"Corporate Debenture",1,1
97,"Shangrila Development Bank Limited Promoter Share","SADBLP",0,"Development Banks",1,1
96,"Shangrila Development Bank Ltd.","SADBL",0,"Development Banks",1,1
27,"Shaurya Cement Industries Limited","SCIL",0,"Manufacturing and Processing",1,1
223,"Shikhar Insurance Co. Ltd.","SICL",0,"Non Life Insurance",1,1
224,"Shikhar Insurance Company Limited Promoter Share","SICLPO",0,"Non Life Insurance",1,1
280,"Shikhar Power Development Company LTD","SPDC",0,"Hydro Power",1,1
899,"Shikhar Power Development Limited","SIPD",0,"Hydro Power",1,1
1045,"Shine Resunga Debenture","SHINED",0,"Corporate Debenture",1,1
99,"Shine Resunga Development Bank Limited Promoter Share","SHINEP",0,"Development Banks",1,1
98,"Shine Resunga Development Bank Ltd.","SHINE",0,"Development Banks",1,1
167,"Shiva Shankar Hydro Investment Limited","SSHIL",0,"Hydro Power",1,1
576,"Shiva Shree Hydropower Limited","SSHL",0,"Hydro Power",1,1
238,"Shivam Cement Ltd.","SHIVM",0,"Manufacturing and Processing",1,1
66,"Shivam Holdings Limited","SHLT",0,"Investment",1,1
219,"Shree Airlines Limited","SAL",0,"Others",1,1
67,"Shree Distillery Limited","SDL",0,"Manufacturing and Processing",1,1
141,"Shree Investment and Finance Co. Ltd.","SIFC",0,"Finance",1,1
140,"Shree Investment and Finance Company Limited Promoter Share","SIFCPO",0,"Finance",1,1
121,"Shree Steels Limited","SSL",0,"Manufacturing and Processing",1,1
666,"Shrijanshil Laghubitta Bittiya Sanstha Limited","SHLB",0,"Microfinance",1,1
925,"Shrijanshil Laghubitta Bittiya Sanstha Limited Promoter Share","SHLBP",0,"Microfinance",1,1
249,"Shubhashree Agni Cement Udhyog Limited","SACUL",0,"Manufacturing and Processing",1,1
578,"Shuvam Power Limited","SPL",0,"Hydro Power",1,1
47,"Siddhartha Bank Limited","SBL",0,"Commercial Banks",1,1
48,"Siddhartha Bank Limited Promoter Share","SBLPO",0,"Commercial Banks",1,1
102,"Siddhartha Capital Limited","SCL",0,"Investment",1,1
195,"Siddhartha Equity Fund","SEF",0,"Mutual Fund",1,1
1062,"Siddhartha Equity Fund 2","SEF2 ",0,"Mutual Fund",1,1
196,"Siddhartha Equity Orineted Scheme","SEOS",0,"Mutual Fund",1,1
103,"Siddhartha Finance Limited","SFL",0,"Finance",1,1
519,"Siddhartha Investment Growth Scheme-1","SIGS1",0,"Mutual Fund",1,1
839,"Siddhartha Investment Growth Scheme-3","SIGS3",0,"Mutual Fund",1,1
197,"Siddhartha Investment Growth Scheme - 2","SIGS2",0,"Mutual Fund",1,1
837,"Siddhartha Premier Insurance Company Limited","SPIL",0,"Non Life Insurance",1,1
929,"Siddhartha Premier Insurance Limited- Promoter Share","SPILPO",0,"Non Life Insurance",1,1
711,"Siddhartha Systematic Investment Scheme","SSIS",0,"Mutual Fund",1,1
778,"Sikles Hydropower Limited","SIKLES",0,"Hydro Power",1,1
250,"Simrik Air Limited","SIMRIK",0,"Others",1,1
101,"Sindhu Bikash Bank Limited Promoter Share","SINDUP",0,"Development Banks",1,1
100,"Sindhu Bikash Bank Ltd","SINDU",0,"Development Banks",1,1
240,"Singapore Beverages Nepal Private Limited","SBNPL",0,"Manufacturing and Processing",1,1
615,"Singati Hydro Energy Limited","SHEL",0,"Hydro Power",1,1
131,"Smart Choice Technologies Limited","SCT",0,"Others",1,1
145,"Smart Doors Limited","SMART",0,"Manufacturing and Processing",1,1
981,"Snow River Limited","SNORL",0,"Hydro Power",1,1
277,"Snow Rivers Limited","SRL",0,"Hydro Power",1,1
147,"Soaltee Hotel Limited","SHL",0,"Hotels and Tourism",1,1
104,"Solar Farm Limited","SOLAR",0,"Hydro Power",1,1
961,"Solu Hydropower Limited","SOHL",0,"Hydro Power",1,1
850,"Sonapur Minerals and Oil Ltd","SONA",0,"Manufacturing and Processing",1,1
1003,"Sopan Pharmaceuticals Limited","SOPL",0,"Manufacturing and Processing",1,1
221,"Source Code Private Limited","SOURCE",0,"Others",1,1
200,"South Asian Beverages Limited","SABL",0,"Manufacturing and Processing",1,1
49,"Standard Chartered Bank Limited","SCB",0,"Commercial Banks",1,1
50,"Standard Chartered Bank Nepal Limited Promoter Share","SCBPO",0,"Commercial Banks",1,1
92,"Star Hospital Limited","STARH",0,"Others",1,1
74,"Star Micro Insurance Company Limited","STAR",0,NULL,1,1
191,"Stock Broker's","BROKER",0,"Others",1,1
782,"Subha Laxmi Kosh","SLK",0,"Mutual Fund",1,1
93,"Subisu Cablenet Limited","SUBISU",0,"Others",1,1
272,"Sumnima Hydropower Company Limited","SHCL",0,"Hydro Power",1,1
882,"Sun Nepal Life Insurance Company Limited","SNLI",0,"Life Insurance",1,1
901,"Sun Nepal Life Insurance Company Limited Promoter Share","SNLIP",0,"Life Insurance",1,1
52,"Sunrise Bank Limited Promoter Share","SRBLPO",0,"Commercial Banks",1,1
685,"Sunrise Bluechip Fund","SBCF",0,"Mutual Fund",1,1
198,"Sunrise First Mutual Fund","SFMF",0,"Mutual Fund",1,1
811,"Sunrise Focused Equity Fund","SFEF",0,"Mutual Fund",1,1
150,"Super Hewa Power Company Limited","SHEPCL",0,"Hydro Power",1,1
172,"Super Khudi Hydropower Limited","SKHL",0,"Hydro Power",1,1
806,"Super Madi Hydropower Limited","SMHL",0,"Hydro Power",1,1
802,"Supermai Hydropower Limited","SMH",0,"Hydro Power",1,1
337,"Support Microfinance Bittiya Sanstha Limited","SMB",0,"Microfinance",1,1
338,"Support Microfinance Bittiya Sanstha Limited Promoter Share","SMBPO",0,"Microfinance",1,1
94,"Surya Nepal Private Limited","SURYA",0,"Manufacturing and Processing",1,1
807,"Suryajyoti Life Insurance Company Limited","SJLIC",0,"Life Insurance",1,1
923,"Suryajyoti Life Insurance Company Limited- Promoter Share","SJLICP",0,"Life Insurance",1,1
983,"Suryakunda Hydro Electric Limited","SKHEL",0,"Hydro Power",1,1
757,"Suryodaya Womi Laghubitta Bittiya Sanstha Limited","SWMF",0,"Microfinance",1,1
931,"Suryodaya Womi Laghubitta Bittiya Sanstha Limited Promote Share","SWMFPO",0,"Microfinance",1,1
341,"Swabalamban Laghubitta Bittiya Sanstha Limited","SWBBL",0,"Microfinance",1,1
342,"Swabalamban Laghubitta Bittiya Sanstha Limited Promoter Share","SWBBLP",0,"Microfinance",1,1
343,"Swabhimaan Laghubitta Bittiya Sanstha Limited","SMFBS",0,"Microfinance",1,1
344,"Swabhimaan Laghubitta Bittiya Sanstha Limited Promoter Share","SMFBSP",0,"Microfinance",1,1
347,"Swarojgar Laghubitta Bittiya Sanstha Limited","SLBBL",0,"Microfinance",1,1
348,"Swarojgar Laghubitta Bittiya Sanstha Limited Promoter Share","SLBBLP",0,"Microfinance",1,1
1010,"Swastik Laghubita Bittiya Sanstha Limited","SWASTIK",0,"Microfinance",1,1
1053,"Swastik Laghubitta Bittiya Sanstha Limited- Promoter Share","SWASTIKP",0,"Microfinance",1,1
763,"Swet Ganga Hydropower & Construction Ltd","SGHC",0,"Hydro Power",1,1
176,"Swornim Hotel Limited","SWRNIM",0,"Hotels and Tourism",1,1
995,"SY Panel Nepal Limited","SYPNL",0,"Manufacturing and Processing",1,1
246,"Syarpu Power Company Limited","SYARPU",0,"Hydro Power",1,1
176,"Synergy Power Development Ltd.","SPDL",0,"Hydro Power",1,1
962,"Taksar Pikhuwa Khola Hydropower Limited","TPKHL",0,"Hydro Power",1,1
260,"Tallo Solukhola hydropower","TSKHL",0,"Hydro Power",1,1
148,"Taragaon Regency Hotel Limited","TRH",0,"Hotels and Tourism",1,1
281,"Taxar Pikhuwakhola hydropower Limited","TAXAR",0,"Hydro Power",1,1
712,"Terhathum Power Company Limited","TPC",0,"Hydro Power",1,1
60,"Thamel Plaza Hotel And Suites Limited","TPHSL",0,"Hotels and Tourism",1,1
213,"The Nepal Distilleries Private Limited","NDPVL",0,"Manufacturing and Processing",1,1
844,"Three Star Hydropower Limited","TSHL",0,"Hydro Power",1,1
161,"Thulo Khola Hydropower Limited","TKHP",0,"Hydro Power",1,1
19,"Time Pharmaceuticals Limited ","TPPL",0,"Others",1,1
852,"Trade Tower Ltd.","TTL",0,"Others",1,1
575,"Trishuli Jal Vidhyut Company Limited","TVCL",0,"Hydro Power",1,1
87,"Trust Micro Insurance Limited","TRUST",0,NULL,1,1
240,"Unilever Nepal Limited","UNL",0,"Manufacturing and Processing",1,1
177,"Union Hydro Holding Limited","UNHPL",0,"Hydro Power",1,1
152,"Union Mewa Hydro Limited","UMHPL",0,"Hydro Power",1,1
182,"Unique Hydel Company Limited","UHCL",0,"Hydro Power",1,1
736,"Unique Nepal Laghubitta Bittiya Sanstha Limited","UNLB",0,"Microfinance",1,1
828,"Unique Nepal Laghubitta Bittiya Sanstha Limited Promoter Share","UNLBP",0,"Microfinance",1,1
229,"Unitech Hydropower Company Limited","UNITECH",0,"Hydro Power",1,1
880,"United Ajod Insurance Limited","UAIL",0,"Non Life Insurance",1,1
893,"United Ajod Insurance Limited Promoter Share","UAILPO",0,"Non Life Insurance",1,1
145,"United Finance Limited Promoter Share","UFLPO",0,"Finance",1,1
606,"United IDI Mardi and RB Hydropower Ltd","UMRH",0,"Hydro Power",1,1
178,"United Modi Hydropower Ltd.","UMHL",0,"Hydro Power",1,1
216,"United Traders Syndicate Private Limited","UTSPL",0,"Others",1,1
179,"Universal Power Company Limited","UPCL",0,"Hydro Power",1,1
587,"Unnati Sahakarya Laghubitta Bittiya Sanstha Limited","USLB",0,"Microfinance",1,1
934,"Unnati Sahakarya Laghubitta Bittiya Sanstha Limited  Promoter Share","USLBP",0,"Microfinance",1,1
749,"Upakar Laghubitta Bittiya Sanstha Limited","ULBSL",0,"Microfinance",1,1
932,"Upakar Laghubitta Bittiya Sanstha Ltd Promoter Share","ULBSLPO",0,"Microfinance",1,1
758,"Upper Hewakhola Hydropower Limited","UHEWA",0,"Hydro Power",1,1
857,"Upper Lohore Khola Hydropower Company Ltd.","ULHC",0,"Hydro Power",1,1
755,"Upper Solu Hydro Electric Company Limited","USHEC",0,"Hydro Power",1,1
870,"Upper Syange Hydropower Limited","USHL",0,"Hydro Power",1,1
180,"Upper Tamakoshi Hydropower Ltd","UPPER",0,"Hydro Power",1,1
175,"Varnabas Museum Hotel Limited ","VMHL",0,"Hotels and Tourism",1,1
205,"Vianet Communication Limited","VIANET",0,"Others",1,1
352,"Vijaya laghubitta Bittiya Sanstha Limited Promoter Share","VLBSPO",0,"Microfinance",1,1
351,"Vijaya laghubitta Bittiya Sanstha Ltd.","VLBS",0,"Microfinance",1,1
55,"Vision Energy and Power Limited","VEPL",0,"Hydro Power",1,1
854,"Vision Lumbini Urja Company Limited","VLUCL",0,"Hydro Power",1,1
214,"Water Energy Solution Limited","WESL",0,"Hydro Power",1,1
313,"Wean Nepal Laghubitta Bittiya Sanstha Limited","WNLB",0,"Microfinance",1,1
933,"Wean Nepal Laghubitta Bittiya Sanstha Limited Promoter Share","WNLBP",0,"Microfinance",1,1
126,"Wonders Nepal Private Limited","WNPL",0,"Hotels and Tourism",1,1
2,"WorldLink Communications Limited","WCL",0,"Others",1,1
20,"Yambaling Hydropower Limited","YBHL",0,"Hydro Power",1,1
289,"Yeti Airlines Limited","YETI",0,"Hotels and Tourism",1,1
208,"Yeti Brewery Limited","YETIB",0,"Manufacturing and Processing",1,1
