Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
84,-3520,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
26,-3531,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
39,-3737,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
51,-4081,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
36,-4655,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
59,-5211,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
48,-5303,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
17,-5446,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
65,-6863,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
3,-16129,Sell,GLH,July 14th 2026 - July 21st 2026,2026-07-21 20:08:38.895333
47,986,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
42,323,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
17,300,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
34,280,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
7,200,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
51,196,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
58,165,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
22,126,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
56,66,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
74,60,Buy,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
29,-73,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
84,-100,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
37,-104,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
26,-109,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
35,-113,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
99,-160,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
10,-162,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
14,-340,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
32,-656,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
16,-880,Sell,GMFBS,July 14th 2026 - July 21st 2026,2026-07-21 20:08:40.771694
17,11639,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
40,6500,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
57,2712,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
18,2510,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
45,2303,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
91,2000,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
39,1928,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
38,1848,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
65,1700,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
14,1584,Buy,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
77,-1500,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
41,-1530,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
48,-1739,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
3,-2100,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
26,-2728,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
13,-3630,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
35,-3798,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
4,-7439,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
58,-7587,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
60,-8375,Sell,GMFIL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:42.697137
49,2274,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
62,1827,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
74,1680,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
32,610,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
52,433,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
58,388,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
1,175,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
70,151,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
35,135,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
41,132,Buy,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
13,-130,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
64,-145,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
18,-180,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
45,-205,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
26,-460,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
85,-960,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
66,-980,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
6,-993,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
75,-1566,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
20,-1885,Sell,GMLI,July 14th 2026 - July 21st 2026,2026-07-21 20:08:44.620008
60,14735,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
80,12029,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
35,4837,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
28,3282,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
40,1875,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
44,790,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
101,577,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
29,376,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
93,351,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
13,254,Buy,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
89,-1200,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
45,-1223,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
5,-1300,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
92,-1561,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
6,-1984,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
42,-2126,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
21,-2605,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
87,-3674,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
58,-4226,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
49,-7158,Sell,GRDBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:46.545404
78,133520,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
66,31800,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
46,100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
4,100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
17,-50,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
6,-100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
50,-100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
62,-100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
90,-100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
11,-100,Buy,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
42,-1100,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
38,-1850,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
89,-2100,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
14,-2500,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
75,-2540,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
49,-3100,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
13,-10000,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
16,-40200,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
58,-42730,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
57,-50150,Sell,GSY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:48.474497
58,4337,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
38,3021,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
37,2613,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
41,2436,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
57,2080,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
95,2020,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
99,1900,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
14,1759,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
26,1640,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
43,1000,Buy,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
50,-900,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
40,-919,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
59,-971,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
32,-1651,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
16,-2072,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
19,-2310,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
42,-3153,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
35,-3441,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
63,-4055,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
34,-4515,Sell,GUFL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:50.438364
28,17547,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
26,4631,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
44,4295,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
32,3750,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
83,3270,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
40,2139,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
21,1872,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
13,1695,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
47,1686,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
60,1405,Buy,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
53,-1488,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
74,-1496,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
52,-1718,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
35,-1984,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
25,-2043,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
39,-2265,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
48,-2902,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
19,-4386,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
3,-4738,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
20,-11551,Sell,GVL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:52.288439
77,5000,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
17,2372,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
57,1000,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
36,900,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
22,878,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
34,600,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
62,300,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
4,250,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
54,200,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
35,100,Buy,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
29,-100,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
75,-100,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
40,-100,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
21,-110,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
94,-200,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
49,-300,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
42,-300,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
28,-300,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
58,-4780,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
59,-4810,Sell,H8020,July 14th 2026 - July 21st 2026,2026-07-21 20:08:54.181401
63,8415,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
35,4382,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
58,2624,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
74,1948,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
5,1248,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
34,1187,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
6,1127,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
56,1039,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
36,697,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
18,607,Buy,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
22,-750,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
85,-757,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
94,-798,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
101,-861,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
1,-922,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
68,-1200,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
44,-2218,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
49,-2522,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
40,-3972,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
29,-9497,Sell,HATHY,July 14th 2026 - July 21st 2026,2026-07-21 20:08:56.128737
39,23933,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
58,15056,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
18,6838,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
42,6153,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
20,4936,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
51,4696,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
57,3692,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
19,3207,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
41,2991,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
35,2311,Buy,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
97,-3008,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
64,-3475,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
3,-4024,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
47,-4390,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
45,-4759,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
14,-5103,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
43,-5467,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
17,-8893,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
81,-9145,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
44,-11087,Sell,HBL,July 14th 2026 - July 21st 2026,2026-07-21 20:08:59.632856
35,51486,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
14,50370,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
48,37852,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
83,24200,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
63,16263,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
58,15111,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
42,13852,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
49,12264,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
84,12000,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
26,11293,Buy,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
91,-7635,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
17,-8106,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
10,-8656,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
65,-9311,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
46,-9858,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
59,-11605,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
96,-11975,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
62,-17416,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
60,-25661,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
44,-147285,Sell,HDHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:09:01.652464
58,14782,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
28,11124,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
1,7827,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
74,7540,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
92,4772,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
42,4611,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
82,4405,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
59,2365,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
46,2173,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
100,2120,Buy,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
32,-1646,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
10,-1810,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
14,-1952,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
8,-2504,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
89,-2915,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
68,-4171,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
39,-4741,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
57,-8697,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
49,-11731,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
34,-41502,Sell,HDL,July 14th 2026 - July 21st 2026,2026-07-21 20:09:03.552128
74,6057,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
58,5997,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
17,4791,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
54,4205,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
66,3401,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
49,2914,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
48,2695,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
78,2000,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
42,1928,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
32,1699,Buy,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
10,-955,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
91,-1250,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
51,-1254,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
4,-1264,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
21,-1415,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
33,-1567,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
37,-2000,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
34,-2083,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
3,-2958,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
39,-27671,Sell,HEI,July 14th 2026 - July 21st 2026,2026-07-21 20:09:05.430019
49,7314,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
39,1000,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
34,550,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
88,10,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
11,10,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
25,7,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
89,-30,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
5,-34,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
56,-61,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
58,-282,Buy,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
5,-34,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
56,-61,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
58,-282,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
62,-370,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
42,-390,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
60,-450,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
45,-500,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
14,-598,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
52,-1476,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
28,-4700,Sell,HEIP,July 14th 2026 - July 21st 2026,2026-07-21 20:09:07.336780
38,5495,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
45,5372,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
6,4285,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
17,3934,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
26,3796,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
94,2997,Buy,HFIN,July 14th 2026 - July 21st 2026,2026-07-21 20:09:09.345587
