Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
57,878,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
77,492,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
34,270,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
36,204,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
10,198,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
11,181,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
4,72,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
38,68,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
6,66,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
21,49,Buy,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
40,-66,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
39,-71,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
25,-83,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
42,-93,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
47,-100,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
16,-212,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
17,-280,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
81,-400,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
48,-412,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
3,-467,Sell,ACLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:29.311351
52,10838,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
44,5587,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
33,5178,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
54,5132,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
46,5084,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
32,4880,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
94,4203,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
34,3571,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
21,3393,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
35,2448,Buy,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
60,-1500,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
91,-1550,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
45,-2622,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
51,-2729,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
65,-2772,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
28,-3729,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
59,-4058,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
26,-4810,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
39,-6134,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
71,-17089,Sell,ADBL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:31.448942
49,1366,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
5,1300,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
82,1200,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
45,1154,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
34,1081,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
63,1000,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
52,760,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
60,650,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
8,530,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
29,500,Buy,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
95,-270,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
41,-350,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
89,-361,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
1,-361,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
22,-400,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
56,-916,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
42,-1561,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
57,-1749,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
58,-1887,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
64,-3210,Sell,AHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:33.261951
6,31807,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
45,25845,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
50,19959,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
22,19257,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
26,10330,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
36,9457,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
35,8071,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
64,6616,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
66,5130,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
86,5000,Buy,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
54,-6032,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
33,-6349,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
21,-6401,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
1,-7371,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
52,-8108,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
25,-8312,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
8,-8518,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
65,-11791,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
58,-28667,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
44,-30563,Sell,AHPC,July 13th 2026 - July 20th 2026,2026-07-21 13:54:35.110656
58,74940,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
62,63092,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
45,53840,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
49,44048,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
35,43229,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
47,41811,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
28,38135,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
59,37034,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
57,36109,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
41,32397,Buy,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
80,-16280,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
7,-17129,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
19,-24020,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
60,-24271,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
82,-26747,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
75,-45456,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
64,-46930,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
40,-104806,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
86,-110362,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
14,-214153,Sell,AKJCL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:37.054841
44,21387,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
100,17308,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
59,8471,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
14,8367,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
34,7678,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
42,7432,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
56,5521,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
13,5111,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
85,4788,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
41,4142,Buy,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
5,-4251,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
22,-4261,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
45,-4442,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
89,-6596,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
74,-8301,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
58,-8852,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
21,-10732,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
6,-11345,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
60,-14039,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
84,-20312,Sell,AKPL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:38.911766
38,8408,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
96,588,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
62,476,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
81,350,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
42,335,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
47,247,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
40,227,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
48,220,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
13,148,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
34,140,Buy,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
45,-388,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
29,-449,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
58,-535,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
74,-537,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
59,-603,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
35,-646,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
26,-713,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
95,-960,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
91,-1190,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
25,-3416,Sell,ALBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:40.732163
85,5030,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
69,4525,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
40,4324,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
6,4150,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
32,2519,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
13,2518,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
49,2073,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
57,1477,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
42,1323,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
47,1276,Buy,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
25,-1191,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
59,-1237,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
33,-1362,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
48,-1642,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
22,-1938,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
56,-1957,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
34,-2565,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
84,-3543,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
17,-4525,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
39,-7248,Sell,ALICL,July 13th 2026 - July 21st 2026,2026-07-21 13:54:42.588092
3,610,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
34,440,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
25,406,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
47,237,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
37,200,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
49,190,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
14,180,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
29,110,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
58,92,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
74,70,Buy,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
11,-10,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
16,-10,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
1,-12,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
67,-20,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
36,-36,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
35,-40,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
33,-40,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
39,-163,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
38,-431,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
62,-2502,Sell,ANLB,July 13th 2026 - July 20th 2026,2026-07-21 13:54:44.398979
82,3760,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
57,2867,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
3,2758,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
83,2670,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
56,2585,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
49,2489,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
32,2351,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
69,1884,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
36,1810,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
21,1789,Buy,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
4,-330,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
6,-480,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
60,-660,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
42,-738,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
100,-920,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
52,-1290,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
1,-1515,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
58,-1890,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
80,-3580,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
48,-32225,Sell,APHL,July 13th 2026 - July 20th 2026,2026-07-21 13:54:46.231276
74,101289,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
100,50151,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
58,44062,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
22,34501,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
45,32822,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
49,31377,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
14,29485,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
57,27645,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
77,20994,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
17,19618,Buy,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
67,-5810,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
26,-9189,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
60,-11400,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
28,-14968,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
4,-19547,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
34,-33431,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
71,-43220,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
33,-95339,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
66,-125385,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
44,-240257,Sell,API,July 13th 2026 - July 20th 2026,2026-07-21 13:54:48.097230
57,1514,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
54,1030,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
32,426,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
46,321,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
56,290,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
50,191,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
7,180,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
66,180,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
51,160,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
47,150,Buy,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
52,-131,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
38,-150,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
42,-160,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
16,-180,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
11,-230,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
44,-280,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
14,-362,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
45,-511,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
74,-994,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
48,-2025,Sell,AVYAN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:49.917135
58,13742,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
5,3543,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
49,3542,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
57,3204,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
17,2851,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
42,2175,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
64,2028,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
14,1768,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
52,1621,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
25,1455,Buy,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
62,-1624,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
40,-1688,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
67,-1995,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
47,-2073,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
65,-3052,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
36,-3103,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
35,-3626,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
84,-3748,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
6,-8816,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
32,-9443,Sell,BANDIPUR,July 13th 2026 - July 20th 2026,2026-07-21 13:54:51.748554
32,12901,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
34,6110,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
8,5648,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
42,4302,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
49,4198,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
75,4029,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
17,3747,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
58,3006,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
53,2690,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
50,2619,Buy,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
66,-2465,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
48,-2468,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
60,-2809,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
54,-3447,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
59,-3893,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
45,-4086,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
41,-5291,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
91,-9254,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
39,-11177,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
43,-11387,Sell,BARUN,July 13th 2026 - July 20th 2026,2026-07-21 13:54:53.675217
38,71,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
57,66,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
49,55,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
41,50,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
42,45,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
26,30,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
36,26,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
39,22,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
35,20,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
40,20,Buy,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
72,-10,Sell,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
13,-10,Sell,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
7,-15,Sell,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
1,-30,Sell,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
32,-30,Sell,BBC,July 13th 2026 - July 21st 2026,2026-07-21 13:54:55.482707
